[11/05/2019 16:11:17]: ===================================SEPARATOR================================================
[11/05/2019 16:11:17]: New instance, passed parameters 
PMX
1,8,2,4,5,6,7,9,3,
4,2,3,1,8,7,6,5,9,
OX
2,1,8,4,5,6,7,9,3,
3,4,5,1,8,7,6,9,2,
CX
[11/05/2019 17:53:10]: 4,1,2,8,5,6,7,3,9
[11/05/2019 17:53:10]: 1,2,3,4,7,6,9,8,5
[11/05/2019 17:53:10]: Test losowosci
[11/05/2019 17:53:10]: 1962835296,0.10115137561278
[11/05/2019 17:53:10]: 1354988697,0.815542387224521
[11/05/2019 17:53:10]: 1986672167,0.2800666509569
[11/05/2019 17:53:10]: 1795628603,0.211152698477336
[11/05/2019 17:53:10]: 1584942073,0.318907853364436
[11/05/2019 17:53:10]: 1732125830,0.850429300614833
[11/05/2019 17:53:10]: 1739910668,0.145311065551504
[11/05/2019 17:53:10]: 752318903,0.427098642302257
[11/05/2019 17:53:10]: 1357519078,0.845491885135645
[11/05/2019 17:53:10]: 402921916,0.779219156494001
[11/05/2019 17:53:10]: 1310455709,0.312828147929547
[11/05/2019 17:53:10]: 401956648,0.175545963074801
[11/05/2019 17:53:10]: 775323376,0.239167444519311
[11/05/2019 17:53:10]: 1311476494,0.460852938453133
[11/05/2019 17:53:10]: 1193369531,0.1615242814466
[11/05/2019 17:53:10]: 1928722326,0.0174232572398257
[11/05/2019 17:53:10]: 1476252341,0.126521676372048
[11/05/2019 17:53:10]: 855862251,0.359289778563795
[11/05/2019 17:53:10]: 142743969,0.968032407093808
[11/05/2019 17:53:10]: 575708851,0.87752870697413
[11/05/2019 17:53:10]: 1683481944,0.177598564036935
[11/05/2019 17:53:10]: 2013157770,0.0640281876847279
[11/05/2019 17:53:10]: 2127375982,0.589206845773946
[11/05/2019 17:53:10]: 2057996269,0.93702381706658
[11/05/2019 17:53:10]: 1070102979,0.287749193742754
[11/05/2019 17:53:10]: 1454600040,0.477581641393519
[11/05/2019 17:53:10]: 498104154,0.203825579585426
[11/05/2019 17:53:10]: 1038806256,0.601188263204502
[11/05/2019 17:53:10]: 1962747924,0.455419818151472
[11/05/2019 17:53:10]: 976040564,0.685948874655156
[11/05/2019 17:53:10]: 1437445706,0.37530178873581
[11/05/2019 17:53:10]: 1407561083,0.576521884918456
[11/05/2019 17:53:10]: 903610721,0.789160686912556
[11/05/2019 17:53:10]: 350030675,0.683687365466583
[11/05/2019 17:53:10]: 1603674533,0.991036010436265
[11/05/2019 17:53:10]: 774443381,0.664111674606852
[11/05/2019 17:53:10]: 1239971146,0.3100964312023
[11/05/2019 17:53:10]: 2137362099,0.432629928659941
[11/05/2019 17:53:10]: 806119209,0.123147462552016
[11/05/2019 17:53:10]: 397089750,0.771831235742118
[11/05/2019 17:53:10]: 603095554,0.673680015687682
[11/05/2019 17:53:10]: 2067054817,0.267956798555309
[11/05/2019 17:53:10]: 1039754360,0.420549680209043
[11/05/2019 17:53:10]: 1686795653,0.483607986235809
[11/05/2019 17:53:10]: 1380380622,0.797353654539843
[11/05/2019 17:53:10]: 956304647,0.611050522239437
[11/05/2019 17:53:10]: 1102793200,0.582136450140801
[11/05/2019 17:53:10]: 447032842,0.408630580831613
[11/05/2019 17:53:10]: 1121312576,0.360927754249856
[11/05/2019 17:53:10]: 1381372412,0.201475951914432
[11/05/2019 17:53:10]: 915281391,0.274641826876738
[11/05/2019 17:53:10]: 408568791,0.507269520548764
[11/05/2019 17:53:10]: 1990976954,0.013239252852853
[11/05/2019 17:53:10]: 1933111266,0.921851390470681
[11/05/2019 17:53:10]: 447833647,0.0511019299976071
[11/05/2019 17:53:10]: 484922755,0.79082826282402
[11/05/2019 17:53:10]: 580916862,0.682673069966339
[11/05/2019 17:53:10]: 869968437,0.995682802514957
[11/05/2019 17:53:10]: 886383284,0.387489907623962
[11/05/2019 17:53:10]: 198316960,0.000226851552830474
[11/05/2019 17:53:10]: 7914017,0.679387748557789
[11/05/2019 17:53:10]: 87826815,0.949415493267316
[11/05/2019 17:53:10]: 1171928979,0.749577779671912
[11/05/2019 17:53:10]: 323375761,0.995270110198888
[11/05/2019 17:53:10]: 218894173,0.586656206094965
[11/05/2019 17:53:10]: 1955236768,0.01445075451138
[11/05/2019 17:53:10]: 1030568397,0.983433372333382
[11/05/2019 17:53:10]: 742213566,0.00619642529925165
[11/05/2019 17:53:10]: 1038148026,0.455277886919341
[11/05/2019 17:53:10]: 731939536,0.470934101134042
[11/05/2019 17:53:10]: 1117495942,0.863624045096163
[11/05/2019 17:53:10]: 590706595,0.591687887716893
[11/05/2019 17:53:10]: 1227381179,0.654485790363739
[11/05/2019 17:53:10]: 731304142,0.830855031419012
[11/05/2019 17:53:10]: 380160070,0.212483086256535
[11/05/2019 17:53:10]: 2138627853,0.134661950233701
[11/05/2019 17:53:10]: 576769490,0.643024804370024
[11/05/2019 17:53:10]: 424752295,0.746823362422559
[11/05/2019 17:53:10]: 501962017,0.240839175992105
[11/05/2019 17:53:10]: 2064907668,0.177543112159494
[11/05/2019 17:53:10]: 1852538965,0.904904970854942
[11/05/2019 17:53:10]: 1760766613,0.621882586563883
[11/05/2019 17:53:10]: 301987438,0.211358999931886
[11/05/2019 17:53:10]: 667722365,0.287077121570277
[11/05/2019 17:53:10]: 723815688,0.398914197179915
[11/05/2019 17:53:10]: 1100064510,0.957476494348364
[11/05/2019 17:53:10]: 100188704,0.621414429797518
[11/05/2019 17:53:10]: 1030474865,0.140061206249549
[11/05/2019 17:53:10]: 868267485,0.44920966003519
[11/05/2019 17:53:10]: 811473067,0.891236166884767
[11/05/2019 17:53:10]: 878401882,0.319728541802489
[11/05/2019 17:53:10]: 1757166216,0.889447456174273
[11/05/2019 17:53:10]: 1268690403,0.775816120568577
[11/05/2019 17:53:10]: 1601746916,0.836871002259138
[11/05/2019 17:53:10]: 1687154790,0.598796762339211
[11/05/2019 17:53:10]: 1658828352,0.242586170436156
[11/05/2019 17:53:10]: 1060277796,0.16329279456441
[11/05/2019 17:53:10]: 1306267963,0.615469628300271
[11/05/2019 17:53:10]: 93851901,0.653186607013078
[11/05/2019 17:53:10]: 968652625,0.36018490016469
[11/05/2019 17:53:10]: 737775167,0.0534629067655014
[11/05/2019 17:53:10]: 1060431905,0.77811163048172
[11/05/2019 17:53:10]: 1503723090,0.0383997052155434
[11/05/2019 17:53:10]: 188995632,0.647164793520777
[11/05/2019 17:53:10]: 350410387,0.0577294943191714
[11/05/2019 17:53:10]: 735523473,0.784534619089465
[11/05/2019 17:53:10]: 1853208772,0.0703113964154904
[11/05/2019 17:53:10]: 1650352695,0.542927137828864
[11/05/2019 17:53:10]: 186102411,0.930473391865601
[11/05/2019 17:53:10]: 66792282,0.364807738626752
[11/05/2019 17:53:10]: 999626727,0.474061453935719
[11/05/2019 17:53:10]: 1076822281,0.738256182865359
[11/05/2019 17:53:10]: 1345317010,0.26967128565054
[11/05/2019 17:53:10]: 995887318,0.883361206335649
[11/05/2019 17:53:10]: 28209363,0.864382624097347
[11/05/2019 17:53:10]: 206927249,0.751131947967751
[11/05/2019 17:53:10]: 2143501421,0.0176866930060492
[11/05/2019 17:53:10]: 1176139927,0.355574844570632
[11/05/2019 17:53:10]: 1773663557,0.0401326520555339
[11/05/2019 17:53:10]: 406350777,0.552380301315515
[11/05/2019 17:53:10]: 1477056800,0.0987067376723079
[11/05/2019 17:53:10]: 1446756405,0.72791317744549
[11/05/2019 17:53:10]: 550382782,0.987917527085132
[11/05/2019 17:53:10]: 815224709,0.423418927203593
[11/05/2019 17:53:10]: 847799558,0.0653512836738263
[11/05/2019 17:53:10]: 1135608551,0.113229805190689
[11/05/2019 17:53:10]: 1335915275,0.0862562898948119
[11/05/2019 17:53:10]: 1921348103,0.869491880233163
[11/05/2019 17:53:10]: 1185472084,0.755545903349084
[11/05/2019 17:53:10]: 325664992,0.4305543445193
[11/05/2019 17:53:10]: 1234059068,0.204646742997992
[11/05/2019 17:53:10]: 1361566448,0.29878992787506
[11/05/2019 17:53:10]: 2064529543,0.59137285947398
[11/05/2019 17:53:10]: 1688757491,0.845280889815316
[11/05/2019 17:53:10]: 1122336294,0.412930516252727
[11/05/2019 17:53:10]: 1539747240,0.0465280362621546
[11/05/2019 17:53:10]: 1591825616,0.47872227871731
[11/05/2019 17:53:10]: 1453845500,0.366780731066494
[11/05/2019 17:53:10]: 1718766462,0.773521272360124
[11/05/2019 17:53:10]: 1035010298,0.638544523920186
[11/05/2019 17:53:10]: 1911373614,0.0403272435256873
[11/05/2019 17:53:10]: 1049204187,0.947784724621002
[11/05/2019 17:53:10]: 720638999,0.983128204002571
[11/05/2019 17:53:10]: 277128300,0.911889341618814
[11/05/2019 17:53:10]: 264117428,0.678190952482722
[11/05/2019 17:53:10]: 1725602727,0.0703805522389619
[11/05/2019 17:53:10]: 1908002869,0.758667481485134
[11/05/2019 17:53:10]: 2099652243,0.483161428236943
[11/05/2019 17:53:10]: 997888304,0.374908522411673
[11/05/2019 17:53:10]: 1646135749,0.664919095423501
[11/05/2019 17:53:10]: 432779243,0.534337697799475
[11/05/2019 17:53:10]: 1934432575,0.981856917488322
[11/05/2019 17:53:10]: 748077220,0.482280903720428
[11/05/2019 17:53:10]: 798817186,0.143361748262943
[11/05/2019 17:53:10]: 878872119,0.527916700359395
[11/05/2019 17:53:10]: 148453132,0.778507184599762
[11/05/2019 17:53:10]: 587512174,0.513105055556216
[11/05/2019 17:53:10]: 1160718447,0.534326290960576
[11/05/2019 17:53:10]: 1537754994,0.686244060604947
[11/05/2019 17:53:10]: 2068491132,0.978243281123342
[11/05/2019 17:53:10]: 992835245,0.874499645957025
[11/05/2019 17:53:10]: 1551109460,0.844437611216883
[11/05/2019 17:53:10]: 1308642451,0.646620130001856
[11/05/2019 17:53:10]: 339398975,0.982584084376033
[11/05/2019 17:53:10]: 1075879669,0.193838139154873
[11/05/2019 17:53:10]: 1937250965,0.425454481237314
[11/05/2019 17:53:10]: 14988534,0.817045132544378
[11/05/2019 17:53:10]: 938484680,0.355715000236274
[11/05/2019 17:53:10]: 299653168,0.506716855106278
[11/05/2019 17:53:10]: 1287274977,0.853292780394337
[11/05/2019 17:53:10]: 1312434555,0.985686172724555
[11/05/2019 17:53:10]: 1079395330,0.595072561220765
[11/05/2019 17:53:10]: 1307950848,0.0250392030109834
[11/05/2019 17:53:10]: 1711112558,0.375378017022916
[11/05/2019 17:53:10]: 468507563,0.443400475868676
[11/05/2019 17:53:10]: 1647309919,0.778433891841412
[11/05/2019 17:53:10]: 884102436,0.788298411196237
[11/05/2019 17:53:10]: 435067639,0.327028893552268
[11/05/2019 17:53:10]: 1743855655,0.0563527522871051
[11/05/2019 17:53:10]: 799879223,0.701730471431152
[11/05/2019 17:53:10]: 696291379,0.389394154953488
[11/05/2019 17:53:10]: 1379470988,0.215418583348123
[11/05/2019 17:53:10]: 1343925163,0.643674395346862
[11/05/2019 17:53:10]: 1656842914,0.456536542836827
[11/05/2019 17:53:10]: 163400036,0.184786646247276
[11/05/2019 17:53:10]: 847803804,0.209356115297115
[11/05/2019 17:53:10]: 186422921,0.109923463365959
[11/05/2019 17:53:10]: 788326894,0.476638765761926
[11/05/2019 17:53:10]: 798578359,0.12721906701439
[11/05/2019 17:53:10]: 505465113,0.584344925630998
[11/05/2019 17:53:10]: 1824977244,0.782666946660107
[11/05/2019 17:53:10]: 1641575690,0.0575950360193825
[11/05/2019 17:53:10]: 916437962,0.123668886778722
[11/05/2019 17:53:10]: 29554105,0.218681168844309
[11/05/2019 17:53:10]: 1319523422,0.109987090858625
[11/05/2019 17:53:10]: 1167520138,0.0831841277345941
[11/05/2019 17:53:10]: 288286937,0.897703651756842
[11/05/2019 17:53:10]: 1136140913,0.221755809719561
[11/05/2019 17:53:10]: 737273949,0.287214035767696
[11/05/2019 17:53:10]: 2081467078,0.965387680551683
[11/05/2019 17:53:10]: 544412012,0.34026233402093
[11/05/2019 17:53:10]: 642718117,0.0333791887543067
[11/05/2019 17:53:10]: 104391467,0.557732342536437
[11/05/2019 17:53:10]: 1485251132,0.301768815285419
[11/05/2019 17:53:10]: 904531053,0.725955391175093
[11/05/2019 17:53:10]: 2051194489,0.684827002549929
[11/05/2019 17:53:10]: 1763035148,0.788127863215342
[11/05/2019 17:53:10]: 1829461115,0.541568993377299
[11/05/2019 17:53:10]: 1342125537,0.584771200355501
[11/05/2019 17:53:10]: 1693653570,0.502145034960539
[11/05/2019 17:53:10]: 1352726133,0.552846435714907
[11/05/2019 17:53:10]: 1808364985,0.966101980286698
[11/05/2019 17:53:10]: 1376789810,0.311605283204282
[11/05/2019 17:53:10]: 161301897,0.189106285660111
[11/05/2019 17:53:10]: 1247401574,0.145337506730732
[11/05/2019 17:53:10]: 286300006,0.0846529910735101
[11/05/2019 17:53:10]: 339217435,0.269987854766654
[11/05/2019 17:53:10]: 710459160,0.509558919123169
[11/05/2019 17:53:10]: 1038046352,0.731039060620144
[11/05/2019 17:53:10]: 19292931,0.869017338784885
[11/05/2019 17:53:10]: 927809427,0.711993387300518
[11/05/2019 17:53:10]: 1712566828,0.888495584432267
[11/05/2019 17:53:10]: 332484637,0.858841928122026
[11/05/2019 17:53:10]: 563085053,0.346116203044595
[11/05/2019 17:53:10]: 98342797,0.987487846979633
[11/05/2019 17:53:10]: 1281575085,0.75854873599417
[11/05/2019 17:53:10]: 1070617522,0.467113604520966
[11/05/2019 17:53:10]: 720428124,0.70066516273686
[11/05/2019 17:53:10]: 1069826460,0.333186965590896
[11/05/2019 17:53:10]: 842375099,0.737005781725517
[11/05/2019 17:53:10]: 1036419188,0.502517668764348
[11/05/2019 17:53:10]: 1548125669,0.275867588015212
[11/05/2019 17:53:10]: 1272677325,0.870508875637552
[11/05/2019 17:53:10]: 1131437354,0.550989362202114
[11/05/2019 17:53:10]: 982032538,0.342350299163885
[11/05/2019 17:53:10]: 124964205,0.893936844958894
[11/05/2019 17:53:10]: 1236493659,0.919651563241916
[11/05/2019 17:53:10]: 150538824,0.917918805460408
[11/05/2019 17:53:10]: 1622145499,0.953589982797201
[11/05/2019 17:53:10]: 1742203567,0.782275787453296
[11/05/2019 17:53:10]: 106082197,0.728995845992582
[11/05/2019 17:53:10]: 307759859,0.593378776029394
[11/05/2019 17:53:10]: 1178018481,0.374770093418085
[11/05/2019 17:53:10]: 1258657039,0.690846823011919
[11/05/2019 17:53:10]: 2006850026,0.630168164442372
[11/05/2019 17:53:10]: 24442986,0.150191035191617
[11/05/2019 17:53:10]: 727519329,0.271978189364065
[11/05/2019 17:53:10]: 829781336,0.929527263589915
[11/05/2019 17:53:10]: 2128352134,0.521608486083154
[11/05/2019 17:53:10]: 635352413,0.28431634851001
[11/05/2019 17:53:10]: 712911642,0.711217548563712
[11/05/2019 17:53:10]: 1908729995,0.703444134305904
[11/05/2019 17:53:10]: 1995649798,0.702843059181628
[11/05/2019 17:53:10]: 392477347,0.578893570498979
[11/05/2019 17:53:10]: 852580003,0.41755668233035
[11/05/2019 17:53:10]: 2030005127,0.544586783994263
[11/05/2019 17:53:10]: 1120793640,0.60998568572569
[11/05/2019 17:53:10]: 1476625667,0.753624447506678
[11/05/2019 17:53:10]: 771388617,0.127523416246997
[11/05/2019 17:53:10]: 1561886300,0.217866468344753
[11/05/2019 17:53:10]: 610746536,0.836019752005124
[11/05/2019 17:53:10]: 1323874266,0.827126371593739
[11/05/2019 17:53:10]: 710748683,0.907999957403168
[11/05/2019 17:53:10]: 1192195427,0.303809039901853
[11/05/2019 17:53:10]: 1145155357,0.140572839016362
[11/05/2019 17:53:10]: 1990347137,0.233761875533388
[11/05/2019 17:53:10]: 1412466481,0.526960407629125
[11/05/2019 17:53:10]: 967012819,0.338180823874744
[11/05/2019 17:53:10]: 1804260310,0.439867717884419
[11/05/2019 17:53:10]: 1426105067,0.845714543408581
[11/05/2019 17:53:10]: 412335300,0.00721428683363567
[11/05/2019 17:53:10]: 631002252,0.516955684645546
[11/05/2019 17:53:10]: 1470754348,0.466795368337443
[11/05/2019 17:53:10]: 1349222799,0.728791901715469
[11/05/2019 17:53:10]: 1254926694,0.632772597778948
[11/05/2019 17:53:10]: 1224755981,0.86356777877713
[11/05/2019 17:53:10]: 1705743041,0.0779925543246756
[11/05/2019 17:53:10]: 2147301820,0.495955601099858
[11/05/2019 17:53:10]: 203453789,0.0616952954147455
[11/05/2019 17:53:10]: 799886092,0.0212968969816793
[11/05/2019 17:53:10]: 317148549,0.878952466826398
[11/05/2019 17:53:10]: 98009119,0.256440662898328
[11/05/2019 17:53:10]: 1053832657,0.71153292558693
[11/05/2019 17:53:10]: 1904508379,0.994949801822635
[11/05/2019 17:53:10]: 342921466,0.349426585412317
[11/05/2019 17:53:10]: 1961619514,0.919338098689605
[11/05/2019 17:53:10]: 995233031,0.881595442016421
[11/05/2019 17:53:10]: 55529378,0.277186731471301
[11/05/2019 17:53:10]: 1164336494,0.0995213105806714
[11/05/2019 17:53:10]: 305486009,0.864172778494737
[11/05/2019 17:53:10]: 600692261,0.826367355802268
[11/05/2019 17:53:10]: 1544981898,0.900481920177341
[11/05/2019 17:53:10]: 1224605539,0.0632598316591512
[11/05/2019 17:53:10]: 943740411,0.579738405803097
[11/05/2019 17:53:10]: 1131820685,0.954344833248455
[11/05/2019 17:53:10]: 522784000,0.778478883569352
[11/05/2019 17:53:10]: 144722639,0.642785024662868
[11/05/2019 17:53:10]: 1499009603,0.313056119863436
[11/05/2019 17:53:10]: 2064967091,0.0373926581989008
[11/05/2019 17:53:10]: 56321222,0.973340437735124
[11/05/2019 17:53:10]: 1245410688,0.633331023917222
[11/05/2019 17:53:10]: 1222147225,0.234944194664687
[11/05/2019 17:53:10]: 1544732939,0.650983348326284
[11/05/2019 17:53:10]: 859264652,0.912703058641731
[11/05/2019 17:53:10]: 111958357,0.722728598733772
[11/05/2019 17:53:10]: 2048203696,0.995219242756823
[11/05/2019 17:53:10]: 1974487276,0.508303208978988
[11/05/2019 17:53:10]: 1592526124,0.321316445861625
[11/05/2019 17:53:10]: 342554151,0.145157132365348
[11/05/2019 17:53:10]: 1473580238,0.427469240234918
[11/05/2019 17:53:10]: 584264911,0.307117418063394
[11/05/2019 17:53:10]: 1004817744,0.205340418128921
[11/05/2019 17:53:10]: 227603878,0.134971384953228
[11/05/2019 17:53:10]: 1829540894,0.820656469939582
[11/05/2019 17:53:10]: 394202192,0.712801761791483
[11/05/2019 17:53:10]: 677770529,0.504793772708994
[11/05/2019 17:53:10]: 157399165,0.168912570536562
[11/05/2019 17:53:10]: 610386222,0.646388107746089
[11/05/2019 17:53:10]: 552463158,0.484494065160162
[11/05/2019 17:53:10]: 389037259,0.919268043674188
[11/05/2019 17:53:10]: 1424068449,0.526760316233505
[11/05/2019 17:53:10]: 1133020389,0.80431647869028
[11/05/2019 17:53:10]: 1236227,0.248221027780427
[11/05/2019 17:53:10]: 1844767043,0.559088521431707
[11/05/2019 17:53:10]: 1935327852,0.376714295883064
[11/05/2019 17:53:10]: 329728747,0.816418101925598
[11/05/2019 17:53:10]: 754203531,0.59875737251656
[11/05/2019 17:53:10]: 1505967762,0.272822126407559
[11/05/2019 17:53:10]: 355250273,0.363766232209171
[11/05/2019 17:53:10]: 276934938,0.58435094430314
[11/05/2019 17:53:10]: 1715918848,0.579469814235098
[11/05/2019 17:53:10]: 1565812701,0.339332910878273
[11/05/2019 17:53:10]: 874277318,0.448975397482969
[11/05/2019 17:53:10]: 1979817884,0.750529716606499
[11/05/2019 17:53:10]: 481186607,0.0951896575722795
[11/05/2019 17:53:10]: 137558655,0.675020141841387
[11/05/2019 17:53:10]: 2070168956,0.766921227223669
[11/05/2019 17:53:10]: 1641398401,0.745309234478189
[11/05/2019 17:53:10]: 1673992891,0.663588245708304
[11/05/2019 17:53:10]: 439728963,0.85776528709464
[11/05/2019 17:53:10]: 592565446,0.292857846847204
[11/05/2019 17:53:10]: 1974502144,0.806850404388667
[11/05/2019 17:53:10]: 1201001380,0.499193395254758
[11/05/2019 17:53:10]: 329832841,0.474537325312634
[11/05/2019 17:53:10]: 1004252868,0.0114111076162248
[11/05/2019 17:53:10]: 1032857618,0.893494473255004
[11/05/2019 17:53:10]: 763508144,0.596808646617834
[11/05/2019 17:53:10]: 258194243,0.0836637332493736
[11/05/2019 17:53:10]: 1712880111,0.188270822255067
[11/05/2019 17:53:10]: 852979167,0.551600265573524
[11/05/2019 17:53:10]: 700716361,0.108506879819793
[11/05/2019 17:53:10]: 719446850,0.80601760177222
[11/05/2019 17:53:10]: 671429135,0.478521771020499
[11/05/2019 17:53:10]: 1830559214,0.584282160077375
[11/05/2019 17:53:10]: 1791906912,0.955961652545241
[11/05/2019 17:53:10]: 1059371811,0.501838053810335
[11/05/2019 17:53:10]: 341453072,0.271192592694979
[11/05/2019 17:53:10]: 662318651,0.50617913320017
[11/05/2019 17:53:10]: 1417383453,0.922287953981332
[11/05/2019 17:53:10]: 1675194144,0.907923706298658
[11/05/2019 17:53:10]: 634334483,0.447387219614995
[11/05/2019 17:53:10]: 607497425,0.212658867338979
[11/05/2019 17:53:10]: 1319044262,0.170561267142445
[11/05/2019 17:53:10]: 686086572,0.367188894826541
[11/05/2019 17:53:10]: 1388756551,0.680671959501073
[11/05/2019 17:53:10]: 2035142929,0.591242862674986
[11/05/2019 17:53:10]: 572065739,0.653164489498904
[11/05/2019 17:53:10]: 1141320566,0.167427908707144
[11/05/2019 17:53:10]: 2056944234,0.113431608822863
[11/05/2019 17:53:10]: 1061268914,0.080738077909098
[11/05/2019 17:53:10]: 1388934086,0.569308225330575
[11/05/2019 17:53:10]: 1374637881,0.511680030967891
[11/05/2019 17:53:10]: 1112617003,0.979123754417116
[11/05/2019 17:53:10]: 1577311698,0.0843435926755628
[11/05/2019 17:53:10]: 619318158,0.614051930426644
[11/05/2019 17:53:10]: 909766693,0.875334003882173
[11/05/2019 17:53:10]: 876598015,0.489275670838205
[11/05/2019 17:53:10]: 550218067,0.878909263237803
[11/05/2019 17:53:10]: 1773002972,0.122359679137524
[11/05/2019 17:53:10]: 411865357,0.142097288343169
[11/05/2019 17:53:10]: 341531106,0.485231665654681
[11/05/2019 17:53:10]: 2013463480,0.153749720265041
[11/05/2019 17:53:10]: 17769087,0.902065578802519
[11/05/2019 17:53:10]: 505623275,0.505836987637839
[11/05/2019 17:53:10]: 1588544739,0.140988247069059
[11/05/2019 17:53:10]: 1177550824,0.546588994817151
[11/05/2019 17:53:10]: 919329385,0.699334984039578
[11/05/2019 17:53:10]: 560817226,0.726076786744444
[11/05/2019 17:53:10]: 1733602504,0.771208002125476
[11/05/2019 17:53:10]: 1491548084,0.635104094927713
[11/05/2019 17:53:10]: 936449481,0.235140363795282
[11/05/2019 17:53:10]: 169213989,0.0326382331702105
[11/05/2019 17:53:10]: 551965209,0.0723532727325118
[11/05/2019 17:53:10]: 393086364,0.777113197733235
[11/05/2019 17:53:10]: 852441993,0.652559541004039
[11/05/2019 17:53:10]: 734029371,0.835479621233176
[11/05/2019 17:53:10]: 1979210815,0.352094560559883
[11/05/2019 17:53:10]: 1979336243,0.161541169118854
[11/05/2019 17:53:10]: 1356600271,0.486365925281479
[11/05/2019 17:53:10]: 1081055412,0.6160370873362
[11/05/2019 17:53:10]: 1597028976,0.228656008480422
[11/05/2019 17:53:10]: 740065394,0.147404243772572
[11/05/2019 17:53:10]: 141115655,0.877054134792208
[11/05/2019 17:53:10]: 960436074,0.708862776266813
[11/05/2019 17:53:10]: 489894276,0.530138466754061
[11/05/2019 17:53:10]: 153840766,0.0544108446009508
[11/05/2019 17:53:10]: 918700973,0.556685657499677
[11/05/2019 17:53:10]: 1516185769,0.923897450754371
[11/05/2019 17:53:10]: 872813078,0.90495376331031
[11/05/2019 17:53:10]: 1925693448,0.935921103198045
[11/05/2019 17:53:10]: 1544084715,0.458335987505659
[11/05/2019 17:53:10]: 233834666,0.0871642474490983
[11/05/2019 17:53:10]: 1716224231,0.712860211596293
[11/05/2019 17:53:10]: 1342063760,0.076001544518397
[11/05/2019 17:53:10]: 1669957846,0.0996097024062694
[11/05/2019 17:53:10]: 202637755,0.320905648786996
[11/05/2019 17:53:10]: 575101161,0.0785191138640601
[11/05/2019 17:53:10]: 1914330329,0.207412262543762
[11/05/2019 17:53:10]: 1912378339,0.931392160212338
[11/05/2019 17:53:10]: 2076458064,0.379974695099506
[11/05/2019 17:53:10]: 1342425043,0.474182326101783
[11/05/2019 17:53:10]: 1178943608,0.866810769246337
[11/05/2019 17:53:10]: 1247520177,0.287398217379767
[11/05/2019 17:53:10]: 875477851,0.364956198895795
[11/05/2019 17:53:10]: 1387415189,0.997802812605073
[11/05/2019 17:53:10]: 1621577588,0.726762465539743
[11/05/2019 17:53:10]: 1266253070,0.56748455183929
[11/05/2019 17:53:10]: 1926328503,0.285338581672562
[11/05/2019 17:53:10]: 257200373,0.257455556773327
[11/05/2019 17:53:10]: 747807619,0.352851886000881
[11/05/2019 17:53:10]: 541395652,0.371236354285496
[11/05/2019 17:53:10]: 1999797021,0.128515096906812
[11/05/2019 17:53:10]: 935825933,0.750732040382331
[11/05/2019 17:53:10]: 1689228885,0.349284364073204
[11/05/2019 17:53:10]: 1428626664,0.498616754775223
[11/05/2019 17:53:10]: 71676328,0.475043101457433
[11/05/2019 17:53:10]: 2014398991,0.516746195273821
[11/05/2019 17:53:10]: 667450221,0.244838150332141
[11/05/2019 17:53:10]: 1952809077,0.242076982391103
[11/05/2019 17:53:10]: 1087147266,0.511780967708575
[11/05/2019 17:53:10]: 655377796,0.259990939525883
[11/05/2019 17:53:10]: 923280532,0.779831908075061
[11/05/2019 17:53:10]: 739816266,0.367598092354647
[11/05/2019 17:53:10]: 1570370210,0.70031779524885
[11/05/2019 17:53:10]: 389773657,0.606090944076931
[11/05/2019 17:53:10]: 188214069,0.63306500279953
[11/05/2019 17:53:10]: 1252341814,0.614074249572155
[11/05/2019 17:53:10]: 274593792,0.253879019643124
[11/05/2019 17:53:10]: 1165985417,0.420473301513341
[11/05/2019 17:53:10]: 925636019,0.83018981145238
[11/05/2019 17:53:10]: 1075437734,0.0583917792227081
[11/05/2019 17:53:10]: 1502594452,0.147448788465675
[11/05/2019 17:53:10]: 2071088895,0.280062805991649
[11/05/2019 17:53:10]: 1693795166,0.0728988396343304
[11/05/2019 17:53:10]: 551213574,0.652178460570135
[11/05/2019 17:53:10]: 807434508,0.877691274451879
[11/05/2019 17:53:10]: 1613217979,0.836444090975655
[11/05/2019 17:53:10]: 102365859,0.992116056844646
[11/05/2019 17:53:10]: 2021427115,0.151396147511618
[11/05/2019 17:53:10]: 1683651450,0.0681798165050241
[11/05/2019 17:53:10]: 41814570,0.08629070226396
[11/05/2019 17:53:10]: 360308803,0.0591651876732545
[11/05/2019 17:53:10]: 882557258,0.400311888381984
[11/05/2019 17:53:10]: 1915289125,0.323953378165119
[11/05/2019 17:53:10]: 835110212,0.0569267096263015
[11/05/2019 17:53:10]: 1507284154,0.488874287572165
[11/05/2019 17:53:10]: 1741703989,0.676052584162006
[11/05/2019 17:53:10]: 23603525,0.246792289077673
[11/05/2019 17:53:10]: 1203215486,0.282487212811824
[11/05/2019 17:53:10]: 1751071022,0.0644409889655379
[11/05/2019 17:53:10]: 1243099373,0.658361774244514
[11/05/2019 17:53:10]: 952707439,0.529324042391649
[11/05/2019 17:53:10]: 494135883,0.209952731248901
[11/05/2019 17:53:10]: 1893762409,0.746723010552452
[11/05/2019 17:53:10]: 1216348550,0.135751641884331
[11/05/2019 17:53:10]: 671257575,0.391558123003486
[11/05/2019 17:53:10]: 1366791736,0.362853043881642
[11/05/2019 17:53:10]: 1741004474,0.414499017602996
[11/05/2019 17:53:10]: 1912570235,0.640534879472356
[11/05/2019 17:53:10]: 1581570251,0.564114033041575
